index,budget,genres,id,popularity,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count
3719,3000000,Drama,510,127.525581,11/18/1975,108981275,133,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",One Flew Over the Cuckoo's Nest,8.2,2919
3720,4400000,Comedy Horror,362105,3.898737,9/29/2015,0,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35
3721,0,Comedy,10970,7.315935,6/17/1976,0,86,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Silent Movie,6.7,78
3722,4500000,Thriller Action Drama History,375290,2.551559,1/22/2016,32000000,126,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ml"", ""name"": """"}]",Airlift,7.3,57
3723,0,Drama Family,17663,8.772574,12/1/1985,0,199,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Anne of Green Gables,8.2,68
3724,0,Adventure Action,270938,6.988357,9/5/2014,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Falcon Rising,5.5,71
3725,3730500,Action Drama Crime,116613,6.938854,9/11/2012,6294161,112,"[{""iso_639_1"": ""sr"", ""name"": ""Srpski""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Sweeney,5.7,109
3726,5000000,Crime Drama Thriller,11826,11.21273,9/13/2000,0,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sexy Beast,7,217
3727,0,Drama Thriller Crime,29920,7.217328,1/15/2010,0,124,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""sr"", ""name"": ""Srpski""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Easy Money,6.5,63
3728,8000000,Drama Family,1088,12.439495,1/30/2003,41400000,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""mi"", ""name"": """"}]",Whale Rider,7.1,111
3729,3250000,Drama Family Foreign,26379,2.126139,12/4/2009,0,133,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Paa,6.6,19
3730,0,Thriller Mystery Science Fiction,34069,10.142218,9/24/2009,0,120,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Cargo,5.9,140
3731,4200000,Comedy Drama Family Music TV Movie,10947,16.536374,1/20/2006,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",High School Musical,6.1,1000
3732,0,Drama Romance Foreign,47452,0.933891,1/1/1997,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Love and Death on Long Island,6.9,11
3733,4200000,Fantasy Action Thriller,3040,12.540624,6/27/2004,32000000,114,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Night Watch,6.3,210
3734,3705538,Romance Crime Drama Thriller,11386,8.839651,9/2/1992,62548947,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Crying Game,6.9,176
3735,4000000,Comedy,10246,12.891276,11/13/1981,125728258,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Porky's,6.1,183
3736,4000000,Horror Science Fiction,29426,10.789912,5/6/2010,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Survival of the Dead,4.6,116
3737,114000,Horror,10331,25.666029,10/1/1968,30000000,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Night of the Living Dead,7.5,580
3738,4000000,Drama,153,45.66662,8/31/2003,119723856,102,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Lost in Translation,7.3,1895
3739,4000000,Comedy Drama Romance,703,35.892034,4/19/1977,38251425,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Annie Hall,7.8,1010
3740,4000000,Action Drama Romance,27191,8.988455,1/10/1952,36000000,152,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Greatest Show on Earth,6.6,50
3741,4000000,Drama Romance,1365,14.042041,11/11/2001,44909486,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Monster's Ball,6.5,250
3742,4000000,Horror,287424,40.016306,5/8/2015,187112,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Maggie,5.2,593
3743,3600000,Drama Romance,451,22.030517,10/27/1995,49800000,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Leaving Las Vegas,7.1,360
3744,4500000,Horror Comedy,165864,2.503612,2/19/2013,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hansel and Gretel Get Baked,4.8,67
3745,4000000,Romance Drama Comedy,987,4.117968,12/1/1974,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Front Page,6.9,68
3746,4000000,Thriller,241251,24.161735,1/23/2015,52425855,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Boy Next Door,4.1,1022
3747,4000000,Drama,40494,1.379354,5/30/1956,14400000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Trapeze,6.4,22
3748,3500000,Comedy Drama,39781,15.338211,7/9/2010,34705850,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Kids Are All Right,6.5,506
3749,4000000,Action Horror Science Fiction Thriller,8337,29.852608,11/23/1988,13008928,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",They Live,7.1,550
3750,4000000,Adventure Drama History Thriller War,5925,35.061467,6/20/1963,11744471,172,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Great Escape,7.8,717
3751,0,Documentary,8357,7.288352,4/23/2004,10000000,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",What the #$*! Do We (K)now!?,5.8,34
3752,5000000,Horror Thriller,146203,10.605752,2/28/2013,15179302,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Last Exorcism Part II,4.4,203
3753,4000000,Drama,85350,43.40352,6/5/2014,44349000,164,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Boyhood,7.5,1971
3754,4000000,Comedy Mystery,512,17.229537,7/27/2006,31584901,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Scoop,6.4,420
3755,7000000,Action Comedy,13408,2.453459,11/16/2001,10229331,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Wash,5.3,26
3756,6000000,Action Comedy Romance,47816,1.433692,3/1/2000,9000000,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3 Strikes,5.9,15
3757,32000000,Drama Romance,10744,9.976428,1/17/2003,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Cooler,6.7,89
3758,4000000,Drama Action Romance,11536,2.930058,1/1/1961,8200000,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Misfits,6.8,72
3759,0,Drama Thriller,9782,7.173059,2/12/2006,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Night Listener,5.5,57
3760,0,Comedy Crime,18713,1.735462,2/3/1995,0,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Jerky Boys,4.8,10
3761,0,Horror Drama Thriller,6537,29.071955,8/27/2007,44000000,105,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Orphanage,7.1,633
3762,0,Comedy Horror,184345,18.428909,4/17/2014,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A Haunted House 2,5.4,346
3763,4000000,Comedy Drama Romance,1809,11.387335,10/11/2002,0,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Rules of Attraction,6.3,168
3764,4000000,Action Drama Mystery Thriller,2370,5.975604,12/18/1969,6000000,143,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Topaz,6.1,77
3765,4000000,Comedy Crime,9809,4.59841,11/17/2006,4630045,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Let's Go to Prison,5.5,69
3766,4000000,Crime Comedy,5,22.87623,12/9/1995,4300000,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Four Rooms,6.5,530
3767,4000000,Comedy Drama Romance,11013,19.107285,1/11/2002,9304609,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Secretary,6.7,376
3768,0,Documentary,19153,0.456485,4/23/2003,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Real Cancun,3.3,8
3769,4000000,Drama,10132,4.541908,12/21/1988,3468572,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Talk Radio,6.7,46
3770,0,Music Comedy,16448,4.348416,1/31/1996,0,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Waiting for Guffman,7.3,63
3771,0,Comedy Romance,15122,3.347885,9/10/1999,0,94,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Love Stinks,5.4,11
3772,4000000,Comedy Crime Thriller Romance,8141,6.091951,2/9/2007,2426851,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",You Kill Me,6.2,80
3773,0,Comedy Drama,1546,4.757625,1/23/2005,1919197,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Thumbsucker,6.1,67
3774,4000000,Horror Action Thriller,48572,12.062371,8/19/2011,1104682,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Red State,5.9,316
3775,4000000,Fantasy,14517,7.758188,1/25/2005,866999,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mirrormask,6.6,102
3776,4000000,Drama Documentary,89708,12.781973,9/16/2011,0,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Samsara,8,167
3777,0,Fantasy Adventure,27551,1.631993,3/1/1987,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Barbarians,5.1,8
3778,0,Drama Romance,64678,12.690224,6/17/2011,1406224,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Art of Getting By,6.5,415
3779,0,Thriller Drama,309503,8.516229,8/28/2015,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Zipper,5.5,58
3780,0,Comedy Drama Thriller,14293,5.90259,6/7/2002,0,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Poolhall Junkies,6.5,25
3781,4000000,Drama,15059,2.866934,4/29/1999,0,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Loss of Sexual Innocence,5.2,9
3782,0,Drama Fantasy,103328,9.140936,7/2/2012,641100,115,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Holy Motors,6.9,228
3783,4000000,Drama,157847,22.987897,4/11/2014,2365467,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Joe,6.5,338
3784,3000000,Crime Comedy Romance,25719,1.204941,8/22/1997,302204,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Shooting Fish,7,23
3785,1300000,Crime Drama Horror Thriller,48309,7.605291,3/4/1988,354704,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Prison,6.7,27
3786,1500000,Comedy,27723,2.855963,8/6/2000,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Psycho Beach Party,6,26
3787,0,Comedy Foreign,20468,0.502396,1/1/1999,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Big Tease,5.8,6
3788,4000000,Drama,242575,1.771584,10/18/2013,0,119,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]","Guten Tag, Ramón",8.1,18
3789,9500000,Crime Drama Thriller,44945,21.230737,9/10/2010,120000,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Trust,6.6,307
3790,0,Comedy Crime,29122,0.068246,12/22/2000,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",An Everlasting Piece,6,1
3791,0,Comedy Romance,125123,0.541652,6/24/1998,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Among Giants,4.5,2
3792,16000000,Drama,111190,18.790221,4/3/2013,318982,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Adore,6.1,291
3793,4000000,Drama Romance,133575,0.409089,7/16/1999,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Velocity of Gary,4.2,5
3794,4000000,Drama,54580,3.663108,9/27/2002,146402,113,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Mondays in the Sun,7.1,36
3795,650000,Drama Horror Action Thriller Science Fiction,52015,12.496261,9/30/2010,33245,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Stake Land,6.2,285
3796,0,Drama,34941,0.596889,6/20/1997,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Last Time I Committed Suicide,6.7,7
3797,0,Drama,227975,2.611364,5/1/2014,0,106,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Futuro Beach,6.4,31
3798,4000000,Comedy Drama,60422,3.238466,11/18/2011,355688,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Another Happy Day,6.2,37
3799,4000000,Adventure Action Thriller Crime,81390,8.30723,4/9/2011,25345000,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",A Lonely Place to Die,6.2,157
3800,0,Comedy Fantasy Science Fiction,10981,3.408955,9/9/2003,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Nothing,5.8,38
3801,0,Drama,225235,1.876621,7/26/2013,4037782,120,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Geographer Drank His Globe Away,7.3,23
3802,0,Drama Comedy History Music,14902,1.807571,11/9/1972,0,142,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1776,7.1,20
3803,0,Thriller Romance,121676,6.783053,9/14/2012,0,93,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Inescapable,5.2,13
3804,3950000,Action Drama History,22301,8.484123,11/15/1930,8000000,127,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Hell's Angels,6.1,19
3805,4000000,Comedy Drama Romance,20065,0.936232,4/30/2007,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Purple Violets,5.7,9
3806,4000000,Horror,257087,12.822534,4/21/2016,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Veil,4.5,118
3807,0,Horror,46420,4.989985,9/13/2009,0,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Loved Ones,6.6,207
3808,4000000,Horror,114635,1.390659,10/27/2012,0,78,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Helpers,4.1,8
3809,4000000,Comedy Romance TV Movie,158150,1.923514,7/21/2012,0,0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",How to Fall in Love,5.2,20
3810,0,Romance Adventure Drama,251979,4.118612,2/28/2014,0,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Perfect Wave,4.4,21
3811,3900000,Drama History,874,9.541688,12/12/1966,28350000,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",A Man for All Seasons,7.5,89
3812,3800000,Drama,10774,17.234745,11/1/1976,23689877,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Network,7.7,381
3813,4000000,Drama Romance War,770,48.98255,12/15/1939,400176459,238,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Gone with the Wind,7.7,970
3814,0,Drama,266102,1.972668,7/3/2014,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Desert Dancer,6.5,18
3815,3800000,War Western,29715,3.490215,4/7/1965,14873,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Major Dundee,6.2,38
3816,3768785,Action Comedy Music Romance Western,25209,1.726175,5/17/1950,8000000,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Annie Get Your Gun,7.3,22
3817,967686,Comedy Crime Drama,37495,20.544999,5/7/2010,4270000,101,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Four Lions,7,423
3818,0,Drama,29262,0.389471,5/13/2005,0,115,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",The House of Sand,6.7,9
3819,3500000,Drama Action Comedy Crime,34769,8.45342,9/12/2009,44462,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Defendor,6.5,195
3820,3700000,Music Romance,35032,0.90522,6/11/1948,2956000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Pirate,6.6,17
3821,3800000,Drama Comedy Romance,5178,2.201678,9/11/2009,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The Good Heart,6,21
3822,4000000,Comedy Drama,8618,3.771652,10/2/2006,13401952,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The History Boys,6.6,66
3823,3600000,Drama,3116,21.119209,5/25/1969,44785053,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Midnight Cowboy,7.4,299
3824,3500000,Comedy,9427,17.002623,8/13/1997,257850122,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Full Monty,6.8,363
3825,3500000,Comedy,813,46.116885,7/2/1980,83453539,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Airplane!,7.1,1074
3826,5000000,Thriller Adventure Action,352978,1.398981,8/30/2015,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Chain of Command,5.3,11
3827,3500000,Comedy,10634,25.5748,4/26/1995,28215918,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Friday,7,503
3828,3500000,Drama Action Crime,9516,3.418871,5/26/1993,27900000,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Menace II Society,7.2,173
3829,3500000,Horror,16288,10.729884,5/1/1987,14000000,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Creepshow 2,5.9,129
3830,3716946,Action Comedy Western,23330,2.676535,5/13/1970,5000000,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Ballad of Cable Hogue,6.9,47
3831,3500000,Crime Drama,18900,7.821438,12/14/1967,13007551,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",In Cold Blood,7.4,82
3832,3500000,Drama,27029,3.281509,6/18/1959,12800000,149,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Nun's Story,7.4,46
3833,3500000,Action Drama Thriller Crime Mystery,26268,2.938973,2/23/1966,12000000,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Harper,6.2,35
3834,3500000,Crime Drama Mystery Thriller,573,10.219942,5/25/1972,12600000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Frenzy,7.1,158
3835,3500000,Mystery Horror,310131,50.319662,2/19/2016,40423945,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Witch,6.3,1434
3836,0,Action Comedy,40505,0.593068,5/27/1998,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",I Got the Hook Up,5.4,8
3837,3500000,Comedy Romance,11363,8.406025,8/26/1996,9482579,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",She's the One,5.7,70
3838,10000000,Drama,3033,5.588652,1/21/1998,6451628,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Gods and Monsters,6.8,81
3839,2000000,Crime Drama Mystery Romance,25376,25.894065,8/13/2009,33965843,129,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Secret in Their Eyes,7.8,626
3840,0,Horror Thriller,22007,3.280081,10/16/2008,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Train,4.8,36
3841,3600000,Horror Comedy Fantasy,765,35.674774,3/13/1987,5923044,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Evil Dead II,7.6,742
3842,0,Action Comedy,10615,3.115754,6/29/2001,0,81,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Pootie Tang,5.4,43
3843,1000000,TV Movie Horror,205321,20.466433,7/11/2013,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sharknado,3.8,476
3844,0,Drama Foreign,89540,0.015597,4/1/1999,0,105,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Other Conquest,5.4,4
3845,3500000,Fantasy Horror,46146,12.982319,10/29/2010,4159678,103,"[{""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Troll Hunter,6.7,583
3846,0,Comedy Romance,38007,0.595136,1/1/2006,0,104,[],Ira & Abby,5.8,9
3847,3500000,Comedy Drama,14256,3.643608,2/7/2006,113783,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Winter Passing,6.7,28
3848,3500000,Action,540,6.396936,1/21/2004,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",D.E.B.S.,5.6,90
3849,0,Crime Action,370464,0.909067,1/8/2016,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Masked Saint,2.9,7
3850,3500000,Crime Drama Mystery Thriller,20055,1.348114,9/27/2008,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Betrayed,5.2,10
3851,0,Action Crime Comedy Thriller,224569,0.964802,9/16/1999,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Taxman,2,1
3852,0,Drama,395766,0.042346,4/29/2016,0,200,[],The Secret,0,0
3853,3500000,Horror Thriller Mystery,39303,1.271621,4/25/2009,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",2:13,4.6,10
3854,3500000,Action Animation,142061,25.891466,1/18/2013,0,78,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Batman: The Dark Knight Returns, Part 2",7.9,419
